grade;source;link;element;value;issue_type
VG12;zknives;https://zknives.com/knives/steels/vg12.shtml;n;0.80-1.20;range
SL;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2713;c;0.36 - 0.89;range
SL;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2713;mn;0.24 - 1.56;range
SL;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2713;si;0.07 - 0.38;range
SL;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2713;s;"до &nbsp; 0.048";qualifier
SL;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2713;p;"до &nbsp; 0.048";qualifier
HS6-5-4M4;marki;;c;1,25-1,40;range
HS6-5-4M4;marki;;c;1,25-1,40;comma
HS6-5-4M4;marki;;v;3,70-4,20;range
HS6-5-4M4;marki;;v;3,70-4,20;comma
HS6-5-4M4;marki;;w;5,20-6,00;range
HS6-5-4M4;marki;;w;5,20-6,00;comma
HS6-5-4M4;marki;;s;0,03;comma
HS6-5-4M4;marki;;p;0,03;comma
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;c;"до &nbsp; 3";qualifier
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;cr;1 - 2.5;range
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;ni;18 - 22;range
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;mn;0.5 - 1.5;range
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;si;1 - 2.8;range
L-NiCr20-2;splav;http://www.splav-kharkov.com/mat_start.php?name_id=864;cu;"до &nbsp; 0.5";qualifier
G514005140;marki;;c;0,38-0,43;range
G514005140;marki;;c;0,38-0,43;comma
G514005140;marki;;s;0,04;comma
G514005140;marki;;p;0,035;comma
ПМС-А;splav;http://www.splav-kharkov.com/mat_start.php?name_id=3045;cu;"min &nbsp; 99.5";qualifier
Z-A11LVPM;zknives;https://zknives.com/knives/steels/z-a11lvpm.shtml;v;9.00-9.10;range
1.3518;zknives;https://zknives.com/knives/steels/1.3518.shtml;c;0.93-1.05;range
1.3518;zknives;https://zknives.com/knives/steels/1.3518.shtml;cr;0.90-1.20;range
1.3518;zknives;https://zknives.com/knives/steels/1.3518.shtml;mn;0.90-1.20;range
1.3518;zknives;https://zknives.com/knives/steels/1.3518.shtml;si;0.45-0.75;range
МЛ4пч;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1346;ni;"до &nbsp; 0.002";qualifier
МЛ4пч;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1346;mn;0.15 - 0.5;range
МЛ4пч;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1346;si;"до &nbsp; 0.08";qualifier
МЛ4пч;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1346;cu;"до &nbsp; 0.04";qualifier
X75WCrV18-4-1;zknives;https://zknives.com/knives/steels/x75wcrv18-4-1.shtml;c;0.73-0.83;range
X75WCrV18-4-1;zknives;https://zknives.com/knives/steels/x75wcrv18-4-1.shtml;cr;3.80-4.50;range
X75WCrV18-4-1;zknives;https://zknives.com/knives/steels/x75wcrv18-4-1.shtml;v;0.80-1.20;range
X75WCrV18-4-1;zknives;https://zknives.com/knives/steels/x75wcrv18-4-1.shtml;w;17.00-19.00;range
T41904S4;marki;;c;0,50-0,65;range
T41904S4;marki;;c;0,50-0,65;comma
T41904S4;marki;;v;0,15-0,35;range
T41904S4;marki;;v;0,15-0,35;comma
T41904S4;marki;;s;0,03;comma
T41904S4;marki;;p;0,03;comma
БрХЦр0.6-0.05;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1555;cr;0.4 - 1;range
БрХЦр0.6-0.05;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1555;ni;"до &nbsp; 0.03";qualifier
БрХЦр0.6-0.05;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1555;cu;98.82 - 99.57;range
19132;zknives;https://zknives.com/knives/steels/19132.shtml;c;0.70-0.80;range
19132;zknives;https://zknives.com/knives/steels/19132.shtml;mn;0.10-0.40;range
19132;zknives;https://zknives.com/knives/steels/19132.shtml;si;0.10-0.40;range
ЦА4М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1854;si;"до &nbsp; 0.015";qualifier
ЦА4М3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1854;cu;2.5 - 3.7;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;c;0.95-1.10;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;cr;1.35-1.60;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;mo;0.00-0.10;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;ni;0.00-0.40;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;mn;0.20-0.50;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;si;0.15-0.35;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;s;0.00-0.025;range
TES2067;zknives;https://zknives.com/knives/steels/tes2067.shtml;p;0.00-0.025;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;c;0.57-0.65;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;cr;0.00-0.30;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;mn;0.60-0.90;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;si;1.50-2.00;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;s;0.000-0.025;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;p;0.000-0.025;range
60C2;zknives;https://zknives.com/knives/steels/60c2.shtml;cu;0.00-0.20;range
YTG173;zknives;https://zknives.com/knives/steels/ytg173.shtml;c;0.33-0.45;range
YTG173;zknives;https://zknives.com/knives/steels/ytg173.shtml;cr;15.50-17.50;range
YTG173;zknives;https://zknives.com/knives/steels/ytg173.shtml;mo;0.80-1.30;range
YTG173;zknives;https://zknives.com/knives/steels/ytg173.shtml;mn;1.00-1.50;range
5CrMnMo;zknives;https://zknives.com/knives/steels/5crmnmo.shtml;c;0.35-0.45;range
5CrMnMo;zknives;https://zknives.com/knives/steels/5crmnmo.shtml;cr;1.80-2.10;range
5CrMnMo;zknives;https://zknives.com/knives/steels/5crmnmo.shtml;mo;0.15-0.25;range
5CrMnMo;zknives;https://zknives.com/knives/steels/5crmnmo.shtml;mn;1.30-1.60;range
5CrMnMo;zknives;https://zknives.com/knives/steels/5crmnmo.shtml;si;0.20-0.40;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;c;0.80-0.90;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;cr;0.00-0.30;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;ni;0.00-0.25;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;mn;0.10-0.50;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;si;0.10-0.35;range
OSC8;zknives;https://zknives.com/knives/steels/osc8.shtml;cu;0.00-0.25;range
19426;zknives;https://zknives.com/knives/steels/19426.shtml;c;0.80-0.95;range
19426;zknives;https://zknives.com/knives/steels/19426.shtml;cr;1.30-1.70;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;c;0.33-0.43;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;cr;4.75-5.50;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;mo;1.10-1.60;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;v;0.30-0.60;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;mn;0.20-0.50;range
X37CrMoV5-1;zknives;https://zknives.com/knives/steels/x37crmov5-1.shtml;si;0.80-1.20;range
FMR68;zknives;https://zknives.com/knives/steels/fmr68.shtml;c;0.60-0.70;range
FMR68;zknives;https://zknives.com/knives/steels/fmr68.shtml;mn;0.50-0.80;range
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;c;0.2 - 0.26;range
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;cr;"до &nbsp; 0.8";qualifier
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;ni;"до &nbsp; 0.3";qualifier
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;mn;1 - 1.3;range
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;si;0.6 - 0.9;range
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;s;"до &nbsp; 0.035";qualifier
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;p;"до &nbsp; 0.04";qualifier
25ГС;splav;http://www.splav-kharkov.com/mat_start.php?name_id=576;cu;"до &nbsp; 0.3";qualifier
3406;splav;http://www.splav-kharkov.com/mat_start.php?name_id=934;si;2.8 - 3.8;range
309;csv;;c;0,20;comma
309;csv;;cr;22,0-24,0;range
309;csv;;cr;22,0-24,0;comma
309;csv;;ni;12,0-15,0;range
309;csv;;ni;12,0-15,0;comma
309;csv;;mn;2,0;comma
309;csv;;si;1,00;comma
309;csv;;s;0,03;comma
309;csv;;p;0,045;comma
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;c;0.82-0.90;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;cr;3.80-4.40;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;mo;4.80-5.30;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;v;1.70-2.10;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;w;5.50-6.50;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;ni;0.00-0.40;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;mn;0.00-0.50;range
85H4M5F2V6L;zknives;https://zknives.com/knives/steels/85h4m5f2v6l.shtml;si;0.00-0.50;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;c;0.05 - 0.1;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;cr;"до &nbsp; 0.3";qualifier
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;v;0.02 - 0.08;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;ni;1.15 - 1.55;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;mn;1.3 - 1.7;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;si;0.15 - 0.4;range
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;s;"до &nbsp; 0.02";qualifier
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;p;"до &nbsp; 0.02";qualifier
08Г2ДНФЛ;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1736;cu;0.8 - 1.1;range
316;zknives;https://zknives.com/knives/steels/316.shtml;cr;16.00-18.00;range
316;zknives;https://zknives.com/knives/steels/316.shtml;mo;2.00-2.00;range
316;zknives;https://zknives.com/knives/steels/316.shtml;ni;10.00-14.00;range
F6NM;csv;;c;0,05 макс.;qualifier
F6NM;csv;;c;0,05 макс.;comma
F6NM;csv;;cr;11,5–14,0;comma
F6NM;csv;;ni;3,5–5,5;comma
F6NM;csv;;mn;0,50–1,00;comma
F6NM;csv;;si;0,60 макс.;qualifier
F6NM;csv;;si;0,60 макс.;comma
F6NM;csv;;s;0,030 макс.;qualifier
F6NM;csv;;s;0,030 макс.;comma
F6NM;csv;;p;0,030 макс.;qualifier
F6NM;csv;;p;0,030 макс.;comma
F6NM;csv;;tech;Mo: 0,50–1,00%;comma
Z-Ultramax;zknives;https://zknives.com/knives/steels/z-ultramax.shtml;s;0.03-0.12;range
LSS 4142;zknives;https://zknives.com/knives/steels/lss_4142.shtml;c;0.40-0.45;range
LSS 4142;zknives;https://zknives.com/knives/steels/lss_4142.shtml;cr;0.80-1.10;range
LSS 4142;zknives;https://zknives.com/knives/steels/lss_4142.shtml;mo;0.15-0.25;range
LSS 4142;zknives;https://zknives.com/knives/steels/lss_4142.shtml;mn;0.75-1.00;range
LSS 4142;zknives;https://zknives.com/knives/steels/lss_4142.shtml;si;0.15-0.35;range
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;c;"до &nbsp; 0.1";qualifier
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;cr;"до &nbsp; 0.4";qualifier
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;mn;"до &nbsp; 0.4";qualifier
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;si;63 - 68;range
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;s;"до &nbsp; 0.02";qualifier
ФС65;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2016;p;"до &nbsp; 0.05";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;c;0.07 - 0.11;range
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;cr;"до &nbsp; 0.2";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;mo;"до &nbsp; 0.08";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;v;0.02 - 0.1;range
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;ni;"до &nbsp; 0.8";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;mn;1.15 - 1.6;range
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;si;0.1 - 0.4;range
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;s;"до &nbsp; 0.05";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;p;"до &nbsp; 0.01";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;cu;"до &nbsp; 0.35";qualifier
F36W;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2453;nb;0.02 - 0.05;range
АМ4.5Кд;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1550;mn;0.35 - 0.8;range
АМ4.5Кд;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1550;si;"до &nbsp; 0.2";qualifier
АМ4.5Кд;splav;http://www.splav-kharkov.com/mat_start.php?name_id=1550;cu;4.5 - 5.1;range
СрМ90;splav;http://www.splav-kharkov.com/mat_start.php?name_id=2492;cu;9.48 - 10.19;range
VC-131D6;marki;;c;2,1;comma
VC-131D6;marki;;v;0,2;comma
VC-131D6;marki;;w;0,7;comma
SANICRO™ 35;csv;;c;0,015;comma
SANICRO™ 35;csv;;cr;27,0-29,0;range
SANICRO™ 35;csv;;cr;27,0-29,0;comma
SANICRO™ 35;csv;;mo;2,5-3,5;range
SANICRO™ 35;csv;;mo;2,5-3,5;comma
SANICRO™ 35;csv;;ni;33,0-37,0;range
SANICRO™ 35;csv;;ni;33,0-37,0;comma
SANICRO™ 35;csv;;mn;≤1,50;comma
SANICRO™ 35;csv;;si;≤0,50;comma
SANICRO™ 35;csv;;s;≤0,030;comma
SANICRO™ 35;csv;;p;≤0,040;comma
SANICRO™ 35;csv;;cu;1,0-2,5;range
SANICRO™ 35;csv;;cu;1,0-2,5;comma
SANICRO™ 35;csv;;n;0,15-0,25;range
SANICRO™ 35;csv;;n;0,15-0,25;comma
SANICRO™ 35;csv;;tech;"Si: ≤0,50; Mn: ≤1,50; W: 3,5-5,0; Cu: 1,0-2,5; Co: ≤5,0";range
SANICRO™ 35;csv;;tech;"Si: ≤0,50; Mn: ≤1,50; W: 3,5-5,0; Cu: 1,0-2,5; Co: ≤5,0";comma
IMPAX SUPREME;csv;;c;0,38;comma
IMPAX SUPREME;csv;;cr;2,0;comma
IMPAX SUPREME;csv;;mo;0,2;comma
IMPAX SUPREME;csv;;ni;1,1;comma
IMPAX SUPREME;csv;;mn;1,5;comma
IMPAX SUPREME;csv;;si;0,3;comma
IMPAX SUPREME;csv;;tech;S<0,01;qualifier
IMPAX SUPREME;csv;;tech;S<0,01;comma
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;c;0.09 - 0.14;range
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;cr;12.5 - 14;range
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;ni;2.8 - 3.5;range
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;mn;13 - 15;range
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;si;"до &nbsp; 0.7";qualifier
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;s;"до &nbsp; 0.02";qualifier
10Х14Г14Н3;splav;http://www.splav-kharkov.com/mat_start.php?name_id=731;p;"до &nbsp; 0.035";qualifier
