grade;link;db_standard;expected_standard;standard_expected_source;cc;country_cc;country_card;maker_card;maker_table;status
ALHD;https://zknives.com/knives/steels/alhd.shtml;zknives.com, Международная база;Novo, США;card_maker;US;США;Великобритания;Novo;;placeholder
EPM;https://zknives.com/knives/steels/epm.shtml;zknives.com, Международная база;Ossenberg, США;card_maker;US;США;Германия;Ossenberg;;placeholder
FMP399;https://zknives.com/knives/steels/fmp399.shtml;zknives.com, Международная база;Parkin, США;card_maker;US;США;Великобритания;Parkin;;placeholder
FMP329;https://zknives.com/knives/steels/fmp329.shtml;zknives.com, Международная база;Parkin, США;card_maker;US;США;Великобритания;Parkin;;placeholder
TENAX N;https://zknives.com/knives/steels/tenax_n.shtml;zknives.com, Международная база;Poldi, США;card_maker;US;США;Чехия;Poldi;;placeholder
Tenax S;https://zknives.com/knives/steels/tenax_s.shtml;zknives.com, Международная база;Poldi, США;card_maker;US;США;Чехия;Poldi;;placeholder
2P;https://zknives.com/knives/steels/2p.shtml;zknives.com, Международная база;"Samuel Osborn &amp; Co, США";card_maker;US;США;Великобритания;"Samuel Osborn &amp; Co";;placeholder
JE;https://zknives.com/knives/steels/je.shtml;zknives.com, Международная база;"Samuel Osborn &amp; Co, США";card_maker;US;США;Великобритания;"Samuel Osborn &amp; Co";;placeholder
K960;https://zknives.com/knives/steels/k960.shtml;zknives.com, Международная база;Sanderson Kayser, США;card_maker;US;США;Великобритания;Sanderson Kayser;;placeholder
KE960;https://zknives.com/knives/steels/ke960.shtml;zknives.com, Международная база;Sanderson Kayser, США;card_maker;US;США;Великобритания;Sanderson Kayser;;placeholder
KEA145;https://zknives.com/knives/steels/kea145.shtml;zknives.com, Международная база;Sanderson Kayser, США;card_maker;US;США;Великобритания;Sanderson Kayser;;placeholder
Commando;https://zknives.com/knives/steels/commando.shtml;zknives.com, Международная база;Simonds, США;card_maker;US;США;США;Simonds;;placeholder
Thyrodur2550;https://zknives.com/knives/steels/thyrodur2550.shtml;zknives.com, Международная база;Thyssen-Krupp, США;card_maker;US;США;Германия;Thyssen-Krupp;;placeholder
Cyclops S1;https://zknives.com/knives/steels/cyclops_s1.shtml;zknives.com, Международная база;Universal Cyclops, США;card_maker;US;США;США;Universal Cyclops;;placeholder
Alco-M;https://zknives.com/knives/steels/alco-m.shtml;zknives.com, Международная база;Universal Cyclops, США;card_maker;US;США;США;Universal Cyclops;;placeholder
Alco-S;https://zknives.com/knives/steels/alco-s.shtml;zknives.com, Международная база;Universal Cyclops, США;card_maker;US;США;США;Universal Cyclops;;placeholder
Par-Exc;https://zknives.com/knives/steels/par-exc.shtml;zknives.com, Международная база;Vasco Metal, США;card_maker;US;США;США;Vasco Metal;;placeholder
VW3;https://zknives.com/knives/steels/vw3.shtml;zknives.com, Международная база;Villares Metals, США;card_maker;US;США;Бразилия;Villares Metals;;placeholder
VMC;https://zknives.com/knives/steels/vmc.shtml;zknives.com, Международная база;Walter Somers, США;card_maker;US;США;Великобритания;Walter Somers;;placeholder
S5;https://zknives.com/knives/steels/s5.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
60SiMo8-4;https://zknives.com/knives/steels/60simo8-4.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Германия;;Crucible;mismatch
6CrMnSi2Mo1;https://zknives.com/knives/steels/6crmnsi2mo1.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Китай;;Crucible;mismatch
6CrMnSi2Mo1V;https://zknives.com/knives/steels/6crmnsi2mo1v.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Китай;;Crucible;mismatch
T41905;https://zknives.com/knives/steels/t41905.shtml;UNS, США;Crucible, США;table_maker;US;США;США;;Crucible;mismatch
LokDie;https://zknives.com/knives/steels/lokdie.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
Shockpunch;https://zknives.com/knives/steels/shockpunch.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
609;https://zknives.com/knives/steels/609.shtml;AISI, США;Allegheny Ludlum, США;card_maker;US;США;США;Allegheny Ludlum;Crucible;mismatch
259;https://zknives.com/knives/steels/259.shtml;AISI, США;Allegheny Technologies, США;card_maker;US;США;США;Allegheny Technologies;Crucible;mismatch
Monark-2;https://zknives.com/knives/steels/monark-2.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
BE-SRTS;https://zknives.com/knives/steels/be-srts.shtml;zknives.com, Международная база;Bestar, США;card_maker;US;США;Германия;Bestar;Crucible;placeholder
Omega;https://zknives.com/knives/steels/omega.shtml;zknives.com, Международная база;Bethlehem, США;card_maker;US;США;США;Bethlehem;Crucible;placeholder
Tirfing;https://zknives.com/knives/steels/tirfing.shtml;zknives.com, Международная база;Bohler-Uddeholm, США;card_maker;US;США;Швеция;Bohler-Uddeholm;Crucible;placeholder
Alloy10;https://zknives.com/knives/steels/alloy10.shtml;zknives.com, Международная база;Braeburn, США;card_maker;US;США;США;Braeburn;Crucible;placeholder
Carpenter No. 481;https://zknives.com/knives/steels/carpenter_no._481.shtml;zknives.com, Международная база;Carpenter, США;card_maker;US;США;США;Carpenter;Crucible;placeholder
Silico Alloy;https://zknives.com/knives/steels/silico_alloy.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
Labelle Silicon 2;https://zknives.com/knives/steels/labelle_silicon_2.shtml;zknives.com, Международная база;Crucible, США;card_maker;US;США;США;Crucible;Crucible;placeholder
Labelle Si #2;https://zknives.com/knives/steels/labelle_si_!2.shtml;zknives.com, Международная база;Crucible, США;card_maker;US;США;США;Crucible;Crucible;placeholder
D29;https://zknives.com/knives/steels/d29.shtml;zknives.com, Международная база;Disston-Sons, США;card_maker;US;США;США;Disston-Sons;Crucible;placeholder
Chimo;https://zknives.com/knives/steels/chimo.shtml;zknives.com, Международная база;Firth-Sterling, США;card_maker;US;США;США;Firth-Sterling;Crucible;placeholder
H&R 8;https://zknives.com/knives/steels/h~r_8.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
Lanark;https://zknives.com/knives/steels/lanark.shtml;zknives.com, Международная база;Latrobe, США;card_maker;US;США;США;Latrobe;Crucible;placeholder
Orleans;https://zknives.com/knives/steels/orleans.shtml;zknives.com, Международная база;Simonds, США;card_maker;US;США;США;Simonds;Crucible;placeholder
Mosil;https://zknives.com/knives/steels/mosil.shtml;zknives.com, Международная база;Teledyne Technologies, США;card_maker;US;США;США;Teledyne Technologies;Crucible;placeholder
Plancher;https://zknives.com/knives/steels/plancher.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
S7;https://zknives.com/knives/steels/s7.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
50CrMoV13-1;https://zknives.com/knives/steels/50crmov13-1.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Германия;;Crucible;mismatch
50CrMoV13-14;https://zknives.com/knives/steels/50crmov13-14.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Германия;;Crucible;mismatch
1.2357;https://zknives.com/knives/steels/1.2357.shtml;EN, Европа;W-Nr, США;card_maker;US;США;Германия;W-Nr;Crucible;mismatch
5Cr3Mn1SiMo1;https://zknives.com/knives/steels/5cr3mn1simo1.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Китай;;Crucible;mismatch
5Cr3Mn1SiMo1V;https://zknives.com/knives/steels/5cr3mn1simo1v.shtml;GB/T, Китай;Crucible, США;table_maker;US;США;Китай;;Crucible;mismatch
19550;https://zknives.com/knives/steels/19550.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;Чехия;;Crucible;placeholder
5KH3M2F;https://zknives.com/knives/steels/5kh3m2f.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;Россия;;Crucible;placeholder
5X3M2F;https://zknives.com/knives/steels/5x3m2f.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;Россия;;Crucible;placeholder
T41907;https://zknives.com/knives/steels/t41907.shtml;UNS, США;Crucible, США;table_maker;US;США;США;;Crucible;mismatch
Kompacks;https://zknives.com/knives/steels/kompacks.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
AL7;https://zknives.com/knives/steels/al7.shtml;zknives.com, Международная база;Allegheny Ludlum, США;card_maker;US;США;США;Allegheny Ludlum;Crucible;placeholder
Supershock S7;https://zknives.com/knives/steels/supershock_s7.shtml;zknives.com, Международная база;Allegheny Technologies, США;card_maker;US;США;США;Allegheny Technologies;Crucible;placeholder
Lusco #7;https://zknives.com/knives/steels/lusco_!7.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
BE2357;https://zknives.com/knives/steels/be2357.shtml;zknives.com, Международная база;Bestar, США;card_maker;US;США;Германия;Bestar;Crucible;placeholder
SR77;https://zknives.com/knives/steels/sr77.shtml;zknives.com, Международная база;Busse, США;card_maker;US;США;США;Busse;Crucible;placeholder
SR-77;https://zknives.com/knives/steels/sr-77.shtml;zknives.com, Международная база;Busse, США;card_maker;US;США;США;Busse;Crucible;placeholder
Carpenter S7;https://zknives.com/knives/steels/carpenter_s7.shtml;zknives.com, Международная база;Carpenter, США;card_maker;US;США;США;Carpenter;Crucible;placeholder
Hy-Ten Impact;https://zknives.com/knives/steels/hy-ten_impact.shtml;zknives.com, Международная база;Composite Forgings, США;card_maker;US;США;США;Composite Forgings;Crucible;placeholder
Crucible S7;https://zknives.com/knives/steels/crucible_s7.shtml;zknives.com, Международная база;Crucible, США;card_maker;US;США;США;Crucible;Crucible;placeholder
S7 XL;https://zknives.com/knives/steels/s7_xl.shtml;zknives.com, Международная база;Crucible, США;card_maker;US;США;США;Crucible;Crucible;placeholder
DureX;https://zknives.com/knives/steels/durex.shtml;zknives.com, Международная база;"Balfour &amp; Darwins, США";card_maker;US;США;Великобритания;"Balfour &amp; Darwins";Crucible;placeholder
DRX;https://zknives.com/knives/steels/drx.shtml;zknives.com, Международная база;"Finkl &amp; Sons, США";card_maker;US;США;Великобритания;"Finkl &amp; Sons";Crucible;placeholder
Lukens S7;https://zknives.com/knives/steels/lukens_s7.shtml;zknives.com, Международная база;Crucible, США;table_maker;US;США;США;;Crucible;placeholder
Bearcat;https://zknives.com/knives/steels/bearcat.shtml;zknives.com, Международная база;Latrobe, США;card_maker;US;США;США;Latrobe;Crucible;placeholder
OH253;https://zknives.com/knives/steels/oh253.shtml;zknives.com, Международная база;Metal Ravne, США;card_maker;US;США;Словения;Metal Ravne;Crucible;placeholder
Hi-Shock;https://zknives.com/knives/steels/hi-shock.shtml;zknives.com, Международная база;Precision Kidd, США;card_maker;US;США;США;Precision Kidd;Crucible;placeholder
