grade,db_grade,link,updated_fields,source,note
SagamoreV,SagamoreV,https://zknives.com/knives/steels/sagamorev.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
BX-3,BX-3,https://zknives.com/knives/steels/bx-3.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
K591PM,K591PM,https://zknives.com/knives/steels/k591pm.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
K342,K342,https://zknives.com/knives/steels/k342.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
Airkool-V,Airkool-V,https://zknives.com/knives/steels/airkool-v.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
LSS A7,LSS A7,https://zknives.com/knives/steels/lss_a7.shtml,"co,nb,n",zknives_mismatches.csv,link
Brickmold,Brickmold,https://zknives.com/knives/steels/brickmold.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
BR-3,BR-3,https://zknives.com/knives/steels/br-3.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
BR2,BR2,https://zknives.com/knives/steels/br2.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
Super Diamant,Super Diamant,https://zknives.com/knives/steels/super_diamant.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
Chromeware,Chromeware,https://zknives.com/knives/steels/chromeware.shtml,"co,nb,n,analogues",zknives_mismatches.csv,link
A8,A8,https://zknives.com/knives/steels/a8.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
X63CrMoV51,X63CrMoV51,https://zknives.com/knives/steels/x63crmov51.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
1.2362,1.2362,https://zknives.com/knives/steels/1.2362.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Z38CDW5,Z38CDW5,https://zknives.com/knives/steels/z38cdw5.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
5Cr5WMoVSi,5Cr5WMoVSi,https://zknives.com/knives/steels/5cr5wmovsi.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
19569,19569,https://zknives.com/knives/steels/19569.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
C.4758,C.4758,https://zknives.com/knives/steels/c.4758.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
T30108,T30108,https://zknives.com/knives/steels/t30108.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Narva5A,Narva5A,https://zknives.com/knives/steels/narva5a.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
AL-158,AL-158,https://zknives.com/knives/steels/al-158.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Calmax,Calmax,https://zknives.com/knives/steels/calmax.shtml,"standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Cromo-W55,Cromo-W55,https://zknives.com/knives/steels/cromo-w55.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
K313,K313,https://zknives.com/knives/steels/k313.shtml,"standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Pressurdie16,Pressurdie16,https://zknives.com/knives/steels/pressurdie16.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
LSS MGR,LSS MGR,https://zknives.com/knives/steels/lss_mgr.shtml,"manufacturer,standard,v,co,ni,s,p,cu,nb,n",zknives_mismatches.csv,link
MGR,MGR,https://zknives.com/knives/steels/mgr.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
LO-K 2362,LO-K 2362,https://zknives.com/knives/steels/lo-k_2362.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
OV266,OV266,https://zknives.com/knives/steels/ov266.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
UTOPMO6,UTOPMO6,https://zknives.com/knives/steels/utopmo6.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
EPS62,EPS62,https://zknives.com/knives/steels/eps62.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
M63,M63,https://zknives.com/knives/steels/m63.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
M63V,M63V,https://zknives.com/knives/steels/m63v.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
RAZM,RAZM,https://zknives.com/knives/steels/razm.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
PTE,PTE,https://zknives.com/knives/steels/pte.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Hotform,Hotform,https://zknives.com/knives/steels/hotform.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
RH Special,RH Special,https://zknives.com/knives/steels/rh_special.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
Hot Form No 3,Hot Form No 3,https://zknives.com/knives/steels/hot_form_no_3.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
AirTrueLC,AirTrueLC,https://zknives.com/knives/steels/airtruelc.shtml,"manufacturer,standard,v,co,nb,n,analogues",zknives_mismatches.csv,link
A9,A9,https://zknives.com/knives/steels/a9.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
T30109,T30109,https://zknives.com/knives/steels/t30109.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
Carpenter 880,Carpenter 880,https://zknives.com/knives/steels/carpenter_880.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
Carpenter A9,Carpenter A9,https://zknives.com/knives/steels/carpenter_a9.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
Crucible A9,Crucible A9,https://zknives.com/knives/steels/crucible_a9.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
Mazeman,Mazeman,https://zknives.com/knives/steels/mazeman.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
UTOPMONI,UTOPMONI,https://zknives.com/knives/steels/utopmoni.shtml,"manufacturer,standard,w,co,nb,n,analogues",zknives_mismatches.csv,link
SR3V,SR3V,https://zknives.com/knives/steels/sr3v.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
CPM 3V,CPM 3V,https://zknives.com/knives/steels/cpm_3v.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech",zknives_mismatches.csv,link
3V,3V,https://zknives.com/knives/steels/3v.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
PM7.5-1.3-2.75CrMoV,PM7.5-1.3-2.75CrMoV,https://zknives.com/knives/steels/pm7.5-1.3-2.75crmov.shtml,"manufacturer,standard,co,ni,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
Vasco Die,Vasco Die,https://zknives.com/knives/steels/vasco_die.shtml,"manufacturer,standard,w,co,ni,s,p,cu,nb,n,tech,analogues",zknives_mismatches.csv,link
M1,M1,https://zknives.com/knives/steels/m1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
S1-8-1,S1-8-1,https://zknives.com/knives/steels/s1-8-1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3346,1.3346,https://zknives.com/knives/steels/1.3346.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3327,1.3327,https://zknives.com/knives/steels/1.3327.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS1-8-1,HS1-8-1,https://zknives.com/knives/steels/hs1-8-1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SKH50,SKH50,https://zknives.com/knives/steels/skh50.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z85DCWV08-04-02-01,Z85DCWV08-04-02-01,https://zknives.com/knives/steels/z85dcwv08-04-02-01.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BM1,BM1,https://zknives.com/knives/steels/bm1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
X82MoW09KU,X82MoW09KU,https://zknives.com/knives/steels/x82mow09ku.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
W2Mo8Cr4V,W2Mo8Cr4V,https://zknives.com/knives/steels/w2mo8cr4v.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C.7880,C.7880,https://zknives.com/knives/steels/c.7880.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
T11301,T11301,https://zknives.com/knives/steels/t11301.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Alpha1,Alpha1,https://zknives.com/knives/steels/alpha1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
LMW,LMW,https://zknives.com/knives/steels/lmw.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Mohican,Mohican,https://zknives.com/knives/steels/mohican.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HMHS,HMHS,https://zknives.com/knives/steels/hmhs.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
S401,S401,https://zknives.com/knives/steels/s401.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Mocut,Mocut,https://zknives.com/knives/steels/mocut.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Star-Max,Star-Max,https://zknives.com/knives/steels/star-max.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Molite1,Molite1,https://zknives.com/knives/steels/molite1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Rex TMO,Rex TMO,https://zknives.com/knives/steels/rex_tmo.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
EM1,EM1,https://zknives.com/knives/steels/em1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Hi-Mo,Hi-Mo,https://zknives.com/knives/steels/hi-mo.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
YXMT,YXMT,https://zknives.com/knives/steels/yxmt.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
H&R MolyHI,H&R MolyHI,https://zknives.com/knives/steels/h~r_molyhi.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Mogul,Mogul,https://zknives.com/knives/steels/mogul.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
E. Tatmo XL,E. Tatmo XL,https://zknives.com/knives/steels/e._tatmo_xl.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Electrite Tatmo XL,Electrite Tatmo XL,https://zknives.com/knives/steels/electrite_tatmo_xl.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
LO-S 3346,LO-S 3346,https://zknives.com/knives/steels/lo-s_3346.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BRM1,BRM1,https://zknives.com/knives/steels/brm1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HM1,HM1,https://zknives.com/knives/steels/hm1.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BMo9,BMo9,https://zknives.com/knives/steels/bmo9.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Thyrapid3346,Thyrapid3346,https://zknives.com/knives/steels/thyrapid3346.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SIRapid 3346,SIRapid 3346,https://zknives.com/knives/steels/sirapid_3346.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
STM,STM,https://zknives.com/knives/steels/stm.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
8N2,8N2,https://zknives.com/knives/steels/8n2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Motung,Motung,https://zknives.com/knives/steels/motung.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
M2,M2,https://zknives.com/knives/steels/m2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
S6-5-2,S6-5-2,https://zknives.com/knives/steels/s6-5-2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SC6-5-2,SC6-5-2,https://zknives.com/knives/steels/sc6-5-2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS6-5-2C,HS6-5-2C,https://zknives.com/knives/steels/hs6-5-2c.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS6-5-2S,HS6-5-2S,https://zknives.com/knives/steels/hs6-5-2s.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3342,1.3342,https://zknives.com/knives/steels/1.3342.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3553,1.3553,https://zknives.com/knives/steels/1.3553.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3339,1.3339,https://zknives.com/knives/steels/1.3339.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3343,1.3343,https://zknives.com/knives/steels/1.3343.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3340,1.3340,https://zknives.com/knives/steels/1.3340.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
1.3341,1.3341,https://zknives.com/knives/steels/1.3341.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS652,HS652,https://zknives.com/knives/steels/hs652.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
X82WMoCrV6-5-4,X82WMoCrV6-5-4,https://zknives.com/knives/steels/x82wmocrv6-5-4.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS6-5-2,HS6-5-2,https://zknives.com/knives/steels/hs6-5-2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
HS652C,HS652C,https://zknives.com/knives/steels/hs652c.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SKH9,SKH9,https://zknives.com/knives/steels/skh9.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SKH51,SKH51,https://zknives.com/knives/steels/skh51.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
2722,2722,https://zknives.com/knives/steels/2722.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z85WDCV06-05-04-02,Z85WDCV06-05-04-02,https://zknives.com/knives/steels/z85wdcv06-05-04-02.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
EZ85WDCV06AIR,EZ85WDCV06AIR,https://zknives.com/knives/steels/ez85wdcv06air.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z80WDCV6,Z80WDCV6,https://zknives.com/knives/steels/z80wdcv6.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z85WCDV6AIR,Z85WCDV6AIR,https://zknives.com/knives/steels/z85wcdv6air.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z90WDCV,Z90WDCV,https://zknives.com/knives/steels/z90wdcv.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z90WDCV06-05-04-02,Z90WDCV06-05-04-02,https://zknives.com/knives/steels/z90wdcv06-05-04-02.shtml,"manufacturer,standard,co,nb,n,tech,analogues",zknives_mismatches.csv,link
Z85WDCV6-5-4,Z85WDCV6-5-4,https://zknives.com/knives/steels/z85wdcv6-5-4.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Z85WDCV-06-05-04-02,Z85WDCV-06-05-04-02,https://zknives.com/knives/steels/z85wdcv-06-05-04-02.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BM2,BM2,https://zknives.com/knives/steels/bm2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
X82WMo0605KU,X82WMo0605KU,https://zknives.com/knives/steels/x82wmo0605ku.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
X82WMoV6-5,X82WMoV6-5,https://zknives.com/knives/steels/x82wmov6-5.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
W6Mo5Cr4V2,W6Mo5Cr4V2,https://zknives.com/knives/steels/w6mo5cr4v2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
CW6Mo5Cr4V2,CW6Mo5Cr4V2,https://zknives.com/knives/steels/cw6mo5cr4v2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
W6Mo5Cr4V2Co,W6Mo5Cr4V2Co,https://zknives.com/knives/steels/w6mo5cr4v2co.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
19830,19830,https://zknives.com/knives/steels/19830.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
C.7680,C.7680,https://zknives.com/knives/steels/c.7680.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
F.5603,F.5603,https://zknives.com/knives/steels/f.5603.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
EM2,EM2,https://zknives.com/knives/steels/em2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
F.1352,F.1352,https://zknives.com/knives/steels/f.1352.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
R6M5,R6M5,https://zknives.com/knives/steels/r6m5.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
85KH4M5F2V6L,85KH4M5F2V6L,https://zknives.com/knives/steels/85kh4m5f2v6l.shtml,"manufacturer,standard,co,nb,n",zknives_mismatches.csv,link
85X4M5F2V6L,85X4M5F2V6L,https://zknives.com/knives/steels/85x4m5f2v6l.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
T11302,T11302,https://zknives.com/knives/steels/t11302.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
RP5,RP5,https://zknives.com/knives/steels/rp5.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
SW7M,SW7M,https://zknives.com/knives/steels/sw7m.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
R6,R6,https://zknives.com/knives/steels/r6.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Alpha2,Alpha2,https://zknives.com/knives/steels/alpha2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Mustang,Mustang,https://zknives.com/knives/steels/mustang.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Sixix,Sixix,https://zknives.com/knives/steels/sixix.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
RA6,RA6,https://zknives.com/knives/steels/ra6.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Rapide-M,Rapide-M,https://zknives.com/knives/steels/rapide-m.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
RA6W,RA6W,https://zknives.com/knives/steels/ra6w.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Capital562,Capital562,https://zknives.com/knives/steels/capital562.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
BE3343,BE3343,https://zknives.com/knives/steels/be3343.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
66HS,66HS,https://zknives.com/knives/steels/66hs.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
S600,S600,https://zknives.com/knives/steels/s600.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
KM2,KM2,https://zknives.com/knives/steels/km2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
S601,S601,https://zknives.com/knives/steels/s601.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
UHB29,UHB29,https://zknives.com/knives/steels/uhb29.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
B33,B33,https://zknives.com/knives/steels/b33.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Braemrow,Braemrow,https://zknives.com/knives/steels/braemrow.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Speed Star,Speed Star,https://zknives.com/knives/steels/speed_star.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
Micro-Melt M2,Micro-Melt M2,https://zknives.com/knives/steels/micro-melt_m2.shtml,"manufacturer,standard,co,nb,n,analogues",zknives_mismatches.csv,link
